TO_TIMESTAMP('2024-01-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-04-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-04-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-04-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-04-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-04-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-04-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-04-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-04-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-12 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-13 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-13 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-13 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-14 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-14 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-14 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-15 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-15 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-15 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-16 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-16 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-17 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-17 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-17 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-18 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-18 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-18 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-19 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-19 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-19 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-20 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-20 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-21 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-21 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-21 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-22 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-22 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-22 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-23 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-23 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-23 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-24 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-24 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-25 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-25 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-25 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-26 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-26 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-26 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-27 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-27 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-27 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-28 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-31 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-31 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-05-31 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-12 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-13 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-13 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-13 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-14 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-14 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-14 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-15 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-15 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-15 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-16 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-16 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-17 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-17 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-17 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-18 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-18 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-18 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-19 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-19 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-19 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-20 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-20 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-21 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-21 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-21 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-22 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-22 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-22 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-23 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-23 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-23 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-24 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-24 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-25 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-25 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-25 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-26 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-26 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-26 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-27 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-27 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-27 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-28 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-06-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-12 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-13 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-13 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-13 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-14 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-14 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-14 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-15 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-15 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-15 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-16 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-16 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-17 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-17 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-17 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-18 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-18 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-18 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-19 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-19 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-19 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-20 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-20 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-21 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-21 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-21 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-22 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-22 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-22 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-23 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-23 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-23 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-24 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-24 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-25 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-25 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-25 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-26 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-26 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-26 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-27 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-27 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-27 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-28 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-31 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-31 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-07-31 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
